mrr: 0.5 qid: 3436 1957111	2592348	2430363	3146822	2666502	1302341	2671287	64010	541086	2504202	2560031	318821	2687827	1822924	2686039	1204823	1915366	2921745	710395	2135336	2035711	2755606	2867130	3190803	1638251	2675037	1746318	2027429	1938621	3137936	2805757	290650	2868215	1154972	278248	2790357	2280323	2920705	1042623	160407	1699667	1367797	815954	1815393	1794444	1614648	2292733	166366	397336	1723849	1773513	1788460	1577824	2508132	2198162	245131	2616071	2733130	1815492	1448984	2357401	242014	422578	2999893	3045842	165179	145292	1865970	1699171	2882354	1160279	2678911	425150	1282375	1359431	659393	536836	1361115	2572739	395477	1580462	159973	2961178	2909076	2837492	3060782	1401229	1772835	553740	1009301	1734755	286513	2300421	1886420	2820312	397072	1545391	800879	661689	1625317
mrr: 0.14285714285714285 qid: 3444 2403738	1461500	165881	571432	1482506	2056151	798389	1291298	109024	1740848	1174264	1625665	1947787	570448	110845	2837399	571983	1947017	1130213	1054256	1796397	3117798	1348333	1452231	1736272	1213583	388377	249610	2026908	2654691	2694256	194369	2351322	1981090	1337150	678129	773852	2927029	1320290	1593625	2775379	3061332	428783	2513993	2646002	257547	2737441	47389	353310	2943679	2993414	132505	105509	1639559	1756111	110238	986403	2667211	2726179	1646642	242832	419188	1046680	1221908	2437565	2927345	787745	2645280	2281788	1030582	2700050	1667677	1405800	2561390	1295898	347843	79292	3088328	1437750	2724286	3131578	1162012	637239	139008	367210	2725681	2353058	1528252	2235240	688263	858399	1167752	1251257	960094	2544212	146583	2671832	828287	1309226	1196406
mrr: 0.04 qid: 3452 2609210	3048005	1065130	2175759	2742640	975234	1274627	2554976	204781	1929850	2863441	1217974	3124117	2871026	264761	3080187	3034113	2659403	2481724	1942253	493411	377438	207739	2064596	590025	665297	1186050	1195121	1352592	2282391	2060412	181149	774407	2388315	1004078	2978893	2717574	1956850	2452306	215301	2461168	2143618	381887	1607073	2926248	2276055	137899	332099	2414111	3023010	2324066	1845696	671387	2199404	1343877	2489812	1983123	2556992	2455204	425133	223637	2869233	2822189	538454	1133036	471420	701728	3084090	1569124	554090	694463	135777	2158732	394625	587284	1956794	919155	2146823	1628684	1673805	1096814	917169	2676791	510057	2122222	787193	1985672	986165	2060971	3187290	2265052	2595399	127767	33250	1711850	1664141	2684538	3090891	1207561	1111513
mrr: 0.01282051282051282 qid: 3460 1308058	2498459	1969538	2660966	2946275	248047	2522152	1182726	2580266	2920047	112	872602	2338886	2326249	2945880	2721307	680949	415932	3039791	1421886	1150043	1594283	1937819	1951127	1548648	1324736	657616	1217691	1220299	3191311	2214478	211921	3097030	1637684	2188888	1739170	939581	3023111	1840576	2671694	1742030	419083	2948555	2023800	2257040	1660670	1601121	2662821	1643114	2162477	630517	1638615	2702658	1562405	3083211	477083	1202307	908773	2295932	63695	933354	3029767	2984898	429556	2122811	874953	2835610	2839423	2572576	2908982	2629298	2850595	2275188	1072588	1146074	1621972	3142076	2890329	2887411	308951	2659544	969729	1117006	2111858	2208120	2185801	69382	184383	2395987	2070356	128651	727487	1936143	2689244	1441353	1921212	185515	2300264	2587510	1023217
mrr: 0.3333333333333333 qid: 3468 1471722	2176290	758861	2145353	989310	268207	490092	3006911	10229	2910703	1288044	740327	2940532	1758050	2379307	212015	2146147	41001	2782945	809195	2164165	1252338	1309964	2002274	2950206	3057594	2787196	2357733	372324	1988269	3185725	2921948	1613778	2061560	378068	2404388	2863188	576477	2295150	2011904	1247217	2474209	2736052	2847767	2039550	1492723	3169474	2150401	1900085	1985295	1897046	2528820	2121312	1146721	1046406	3065143	2095088	1357495	590201	1216311	944598	600816	1505269	2871469	1791000	1085378	1095669	948221	222891	29078	1021786	5048	414911	2173159	1084813	875704	131516	1940860	2428765	1316327	476308	707082	3000799	1297620	2941237	3023273	552469	2682234	1711675	2745744	1187287	1644027	2661003	306956	1011053	2818686	1837678	427812	309033	1524157
mrr: 1.0 qid: 3476 2840400	1224531	518297	1372882	1912233	1033217	605314	1323772	1580076	373869	2743270	1643961	1344863	2661378	145361	679455	2868252	1968936	479128	2998453	1583765	1599978	353264	1359271	1768719	2735514	838473	2947449	1582797	1352300	636604	1035576	2945353	2737380	1676207	1203226	2820137	627640	1877253	2872046	389891	466540	1004051	290355	562670	527010	2295889	2197148	2171017	2070279	2378390	844834	2599568	1552096	1522649	3118525	1256835	2979836	115604	1570496	467565	1839538	1178311	2907877	1278082	1670846	135043	487868	1490976	2997110	2349751	2564988	2574654	1563519	2865495	2853329	182839	2446307	2595248	1730487	1523956	2147972	2830409	574455	2023368	462496	1590769	2553859	2253617	3143569	2039033	817429	903033	2574534	3069860	2498453	2356414	3145272	1105421	558946
mrr: 1.0 qid: 3484 2502717	120282	1296484	1043970	281285	1728566	2324110	1654081	1459205	2757062	1667970	143452	2651470	1387107	395787	531429	1661550	857155	1973763	2990883	2554957	2912059	59728	534756	997142	57366	1760630	2790964	2018750	1324919	1762001	769934	3033445	651630	996524	2130561	1887402	992733	2435623	1075257	2510169	1810721	2110028	3078376	1339153	2765884	1825043	1721538	1666170	1778217	397538	2936893	2064833	1609209	740702	3171207	1082280	2338711	1659098	2182978	1182194	1529201	1531601	1472366	1438486	455389	1826806	3062393	3140798	1074154	1526344	1819407	2107946	2712814	103398	968967	1417613	793513	1008764	1074044	1407831	2693383	591821	485529	2668206	904545	1752005	1537131	2787148	1130682	1956960	2108650	2760470	346235	105941	900836	812611	700516	1368803	2603002
mrr: 1.0 qid: 3492 1774555	2710222	2296013	2325516	1065749	1206213	891979	2200102	569712	3116001	2484865	706498	2013646	3212912	2989929	3003837	1637045	437392	791380	798731	2457271	986993	2875571	2790389	2834870	2876863	1175349	215575	984964	1032982	1209184	2432380	2196789	123705	3076544	3081017	114635	989929	1547472	1898517	715677	1784346	2148650	1639086	3162498	2758114	406554	1526249	2128687	2067572	2348129	3189178	1368570	1597520	877360	1792237	341754	1905162	2367992	910021	1592642	2930477	1458076	1069373	1552582	3142032	1940810	428529	2963159	420278	1020996	2122282	1179005	2549764	1281368	1839518	378763	725078	2618614	2311690	391139	3089004	827579	2222469	248554	826592	2775448	1580624	1915671	1530920	1797101	1815184	1519614	2202096	2198685	200689	3167758	1681200	2063648	3003708
mrr: 0.25 qid: 3500 432709	1949402	2643622	63126	621170	738028	1085651	30164	263086	663905	2302795	1471833	2464673	3160313	756215	943257	2735226	2663440	1873630	106832	2252156	2957977	457516	1887352	529847	922820	2651057	691277	888823	1722740	2263486	222095	2636702	2716157	298199	2106685	1536567	563712	1943249	1804089	2828891	846654	818185	2687958	2451802	2845185	248564	1809903	3207006	1528010	60699	870904	1454861	1289320	2098285	2122410	1834754	1278314	1088536	396035	3173270	2602840	1499477	863125	1366759	1297754	630871	176717	1264414	2960529	1396002	1283805	610149	2289376	2905592	2246787	2320529	1694408	1785513	1449810	2197746	676164	303898	684485	1793690	2198326	1319079	1256119	3065287	1656425	2344648	1292281	3159984	30033	440645	2031147	562090	1473005	2786929	245879
mrr: 0.3333333333333333 qid: 3508 581650	1248769	1667935	535617	996785	2024372	906650	790471	142616	883856	723637	1103119	643420	9084	1103312	1804000	2647929	1883285	1725202	2694104	1528958	1255245	2244768	2077068	1231412	1374439	1720821	2605334	1582342	1929360	2224970	1691389	2695224	1428126	1405816	3121209	1944327	2212495	2873698	278991	1526916	1246852	2089745	163748	2952951	2220952	2692664	2163828	1976730	1478739	1142286	2227733	963462	923652	3180016	1082266	833282	1235339	885987	866007	491104	2179985	334973	2320215	167187	2345879	1083906	2321014	2619643	169358	697908	195171	1148690	1086590	1998641	916268	595776	2725095	2362518	3200227	1750064	1611287	629681	2647669	638377	2333338	2784986	82221	1240285	853630	1711736	2269567	327038	2045792	96685	537010	2544412	572079	413795	46557
mrr: 0.5 qid: 3516 661727	945291	2687219	411093	2217436	1811246	1221100	1445584	1301651	1422460	144193	3083209	825240	2497154	900073	1532595	1045334	641320	1025568	142210	1655337	1975956	1879087	1991074	148171	2690734	67175	2050839	1691983	36555	1804609	2101622	868299	1763977	2626513	2000586	1707742	2017894	2674054	1312050	1962578	1653002	554487	1074874	1827039	334355	318738	351440	247058	3057445	1392248	1676365	669266	1060970	2427614	2322644	1658553	2230152	1706201	3132182	122498	3171887	1749244	137617	1813380	1656686	793614	1196112	1063392	2866198	852717	268238	161633	2334776	332452	1832315	2658750	1064799	522737	2524556	661708	2128821	2005807	471365	2275339	2418763	147129	1198153	643805	1669700	249494	2804421	1182418	2095164	2933247	3111561	1502174	105810	694143	260809
mrr: 1.0 qid: 3524 1754902	787214	3174331	1977516	2760668	3125881	2734402	2741534	1704102	2823308	887861	2435293	2039506	2705568	934424	3116562	57657	898381	1243790	1326694	1591277	1336436	2425842	3096024	2606112	202967	2960087	1580820	882619	3066686	3157223	209224	151612	2586886	2171276	1058874	553155	677103	1426761	743853	2727080	1065813	2417738	957270	919316	2886089	1025539	276333	1655338	2979797	1055198	2875180	2285757	1807894	200888	408298	409226	1773146	1493168	1668003	1044666	638470	590336	2609324	1376514	2252306	624060	974855	127334	908308	854664	1305265	955993	2382236	2817118	1049251	2636944	1026893	3060749	2044762	3117635	2844079	2775658	1254249	684839	953122	2937727	1743772	862112	1256904	3107877	2709530	1235696	817351	2233539	2943250	1900563	2626050	2224760	1106230
mrr: 0.058823529411764705 qid: 3532 1729451	303169	3177020	2256374	1246754	726444	2949263	276526	1549202	3076662	831184	2519995	1101099	3035226	1947822	867920	2603811	2082221	1979478	412498	2262624	2130841	2770583	2011758	64580	1254797	1696548	2525249	2227113	2688554	2877794	2701652	2800789	2652691	2152632	1573723	2015371	2329668	2858613	1841386	3140759	2586415	1774019	2301011	932682	2352307	1145796	708833	2833654	3189450	2153571	533999	2336085	233428	1768925	2369356	1513598	597400	982600	2219710	573234	1380962	2144581	1746235	2599367	391444	2357994	851961	3025052	3123695	2847768	140050	2749036	2837202	1802054	782200	1836543	939941	97763	2541670	2900590	890834	2391945	1056543	3021322	2935218	2419371	180424	2000417	2485519	1755187	1139432	634964	2270088	1810149	915047	1092128	2791787	2506729	1869122
mrr: 0.0136986301369863 qid: 3540 2565847	2336093	950671	2493398	358858	1149681	778371	2415654	689247	2303829	2711445	1681094	2506315	2217368	322655	1699167	351972	95596	885964	96418	841769	2809772	2939166	2573271	2941571	161682	1067639	1991521	1793343	666410	96083	1216505	2397376	2162747	2174644	2205355	2407562	2744270	1692406	114822	3171023	1569854	1641966	118644	595045	1890579	3037539	1886790	1250781	3018177	3021565	2941415	2196578	84475	199164	916189	1871626	2205295	2062436	203701	2900393	770293	872169	3179297	856949	372307	2715273	1340218	626590	2314214	2627438	1081790	2183773	2419983	1245361	2705796	810651	1011397	660757	1295473	1915342	14121	2557556	264126	672353	2573405	1632210	461099	2302576	1572894	2353709	653224	1157051	2032639	1338023	1491121	3021549	981085	804734	90333
mrr: 0.5 qid: 3548 1912153	2716526	1430480	2549805	2940658	81033	961562	685579	3158569	230686	1988917	2062858	402913	830478	146108	78045	1459626	2069703	1089364	2126744	842743	1793467	550031	1678172	2686380	2482437	2797318	2382291	1077287	2499381	2331663	2930297	652404	307598	2505540	2371134	1573101	431352	132214	2977569	989996	2197566	202168	1781917	245023	625951	771568	1063673	927710	1124387	728139	1597390	701495	1280930	2694435	2089283	1615603	1768134	2391512	2942460	903905	241896	1569202	2514384	2954042	2910101	2215303	978607	2729933	1370520	2065803	1524331	1517875	1993572	252500	1819691	2976223	2685897	3108786	1686586	2826202	1571044	1568349	2477177	243319	2494924	2322277	1694284	553476	1345302	3069998	1545479	2532532	3201292	2552568	2709067	637374	1199749	691761	1974627
mrr: 0.3333333333333333 qid: 3556 1718502	1935165	2414433	3180952	314186	1428831	31105	930797	2545783	2658100	2169998	1935560	2366232	1955896	2552758	57093	2430495	466248	949809	1224811	1879192	1377074	132671	666633	2946384	839210	3092325	2501089	963535	548575	1883382	1034298	2938691	2775829	1621996	1693567	1388410	2071542	1211509	698821	2465677	2297779	2668386	2258372	570834	2253411	761176	2894278	225966	951748	2249895	514011	308130	288499	1570010	123004	1067959	3117997	239447	910056	159476	1940790	659157	1495260	620356	1632607	3079825	605764	1019561	212506	1022208	1058361	3124861	1415284	1719000	742810	2498638	1918623	133709	701527	2544428	3147713	1805855	2396529	1089655	690859	262161	71569	496233	317485	1945834	217055	1640225	2905627	2208126	236911	1537669	2757306	628519	1133535
mrr: 1.0 qid: 3564 1359033	1690742	154654	1114554	44557	1262178	19335	1758838	241452	1126809	516184	222953	1254118	2613682	3113172	2811586	2982914	1109705	697419	1246155	3061285	425672	647982	1496282	1400664	3043133	670662	1829033	2453435	901178	2608191	121563	2161080	2216881	2080190	1800284	820722	2239156	2416342	1751595	2009118	1463756	1438322	2468135	2235572	2017852	2412422	1348501	1523950	2873282	2603312	2901706	1817885	2359496	1162198	1927384	1380573	1692123	1476622	2554555	2662420	1156166	855524	2521198	1020663	2341717	2374695	89970	176521	2390607	988939	1713394	1058513	2928267	568751	2642704	1891907	1376232	3045290	2245928	490172	1222951	2730303	2833261	117337	1789234	3101773	1877346	1565012	681220	1958206	1257522	1664733	216747	2987890	998601	753596	1681664	2811270	843893
mrr: 1.0 qid: 3572 215503	463665	2894102	817258	1383530	367204	1500562	1275665	3188868	1488748	283878	2346494	720956	3130122	2905102	2652334	2383738	1254176	599910	2491406	1138008	2127476	2263289	2419821	1799995	236656	3213700	2710264	841471	25237	1875600	1094954	777116	2305270	791745	2576209	1424328	3075462	511806	610491	519259	1176839	1531282	2203801	3003929	2361532	3020713	2603113	694455	2562804	361090	2139062	2783182	2285375	1705615	2692435	989301	1886723	2726668	622581	2466550	1468410	2394404	56435	1137622	642125	2297043	1743873	994753	2385942	782639	475546	2613577	580566	1569881	1167855	1353338	1176310	1137880	298376	3100373	581354	1345671	2309007	2097963	5773	42552	2531914	118026	94179	677533	1679437	1525531	2007759	1913865	2979471	2007333	179926	2336262	1156851
mrr: 0.5 qid: 3580 2167684	1974928	1474184	755887	2463885	1002277	2557231	2484214	1806566	3064449	1794295	1049216	343530	2691329	1321028	2855002	2135562	543559	523473	154820	2717174	730225	120011	3020148	1345673	1598454	1415472	2856341	1626000	1075272	1292432	140563	3012891	2556161	98943	3041074	2116000	1283037	536960	2667217	772756	2863047	2833110	849301	2747572	304252	2537384	419832	453104	2782218	2105402	2273586	87429	1632383	381825	353081	1022801	1295438	41497	1902560	1845330	63563	1087909	600895	2201747	2761939	2623159	2036558	1020778	2487492	876934	2884252	2544239	2879398	2112378	2581804	2095381	1774783	2202581	1705375	2940173	1953801	1312713	1033662	1616028	589214	2616613	57728	2040202	2201610	758304	24234	1621124	901397	2822914	812454	1273307	2193677	738456	2240168
mrr: 0 qid: 3588 850901	533525	2910213	870019	2374403	136878	2145465	2803266	161521	17276	2863545	2756158	104941	711996	3014453	1296945	455281	1188434	1019036	1163399	3163672	1727457	1676729	1835280	682201	3073922	2140157	1011442	98728	689230	2181596	1796612	1972111	1107798	292394	1767867	1590319	986357	2777277	3178008	3033126	2419059	3084760	2955479	1367255	991239	1951852	3047429	578501	1648850	1758562	2926476	1191483	545050	2372141	1050999	176007	1072296	2337403	1089908	1287801	2507787	773621	1131608	24460	933152	3191828	933877	801222	1169467	1852823	3174658	132844	2127736	1207014	1434564	552404	2888381	1225636	765600	1066470	259891	1431966	3097979	456933	2920591	1594038	2971005	1883949	2206262	3184400	2630536	745599	1622328	1529035	2705807	1823644	2352046	1522955	1299228
mrr: 1.0 qid: 3596 3159630	1725708	2343835	387696	1529892	1584953	234906	1880476	1054440	2972034	652865	3090020	515307	1331183	2873966	499510	658605	2926928	1717698	2619661	1992737	2688385	508265	1213300	2275161	2472563	492333	2653683	886359	2009448	3057449	2790035	2487189	2576129	607776	2232843	1232011	1347661	61331	131435	205953	256275	2899699	1393733	2503737	2456021	657687	1009106	2895478	2180368	1374132	450931	1712043	628639	1236722	1660781	1486378	2276942	2708344	2177640	331453	1059221	3156162	1820721	1838766	2257317	3050823	3198300	2142389	2541014	2554070	2405265	1020248	1639291	1144217	216599	268327	1386829	1519197	2659761	1084734	2145131	1572632	1117550	323493	2356885	2818270	661169	43952	1982739	1728064	3094320	1503385	478187	834225	570482	915205	2430864	1838230	720341
mrr: 1.0 qid: 3604 338373	497573	1961549	2348412	939731	923193	1289257	2918702	2787226	932673	2483299	1426291	480675	2915995	436935	432870	1372279	2400720	2298636	2634314	797077	1284888	958967	1539958	2661972	1330453	2637590	1449866	654527	2094218	1729884	2745707	1382672	3022845	1732336	603967	183106	939347	881409	2915272	2352288	2148575	1515937	2821638	248440	3094690	3172195	1085754	1891547	2533305	2138260	2379841	2787525	2959739	19914	106123	2208335	1619115	42567	1637250	553643	228156	875966	2288544	200103	387860	776343	2971139	2711754	265379	710497	154107	1544922	2153487	1028397	1491848	2164051	521652	873488	726676	2417236	649679	531362	1058225	836603	354620	2755572	1388273	1062884	3002197	1745828	1803212	1928615	183063	2023930	122281	682291	583081	859718	3178458
mrr: 0.06666666666666667 qid: 3612 816009	1979836	1688020	1570488	475496	2580418	657748	904503	1365989	2997920	2161584	3036229	1104252	3115962	782188	795288	2597977	3162120	2754509	3195578	613846	1503435	1444294	271930	2579619	2709612	1914675	2195092	579899	2308453	1871280	1130271	2059501	864507	2032570	1369681	2162241	2481412	1802635	963615	1411529	922208	1309629	2411587	3193703	1062846	2369995	2825790	2331838	1923520	1138722	2946547	747086	166112	252902	2688476	1716926	1207092	1499737	2212858	2882080	1667103	1828814	206552	1621282	975268	3086521	849660	3100711	1962255	898455	1993335	2202412	2523900	541317	1575210	2989973	1107304	521283	2369577	2543144	1341562	2922144	662524	1991847	2447295	957312	3079252	2758689	2637570	2996344	541610	2625853	885107	69240	2877630	2282121	1069664	1117590	1641376
mrr: 0.2 qid: 3620 1573687	2875379	2501694	1516370	1463731	701422	438370	1052190	1554110	422599	2282246	2288415	2576625	1383247	2557855	2041000	2290002	897914	44842	2114415	2812358	2022923	213540	398500	307250	2345630	2979545	2223374	791124	217669	132952	1514952	2075392	3140774	2605303	2547776	1075172	2397625	1441677	854116	1277536	3054142	1931646	2397847	1377502	2392830	950855	2088310	2761852	2612680	2049743	1417839	1823211	1179095	218418	118281	1879529	3077296	805694	2383577	2461936	1326946	880412	2034754	1539038	1076909	470669	284709	1700148	1162245	2842139	1349960	1672734	402503	777524	2420727	418741	640392	412954	234961	757840	87694	2514070	3167196	489409	1719129	2442357	2211011	2257309	1629291	2013790	1923915	1571228	2075903	474277	2915531	2221961	2990409	1816084	2261329
mrr: 0.2 qid: 3628 686953	886755	597627	2093920	2773976	1146874	2717139	609030	1073918	2888205	112203	2253119	735519	2886431	428571	548038	310018	1056449	712473	1622013	1490760	593572	2852064	3167734	2566697	3192594	1285493	2594656	262774	1107586	916644	2935545	2055535	1193663	195296	985805	1848584	938271	647302	1702170	2598261	1731661	2479127	499688	1518892	812568	3207497	3032136	1735005	863845	2242663	2112786	2637940	1383411	448919	1855236	3147995	546964	3167351	720643	2080768	2474737	715628	1271912	2535925	2715199	2042420	2671492	3082230	3044720	365202	1827092	369042	35389	529482	511681	1887948	1266765	304588	2892675	147791	45418	3071348	188895	3160416	2810313	1415831	3154009	1332849	2213324	3002640	2314945	1848266	2634306	500355	33068	252962	3130707	1819074	2280353
mrr: 0.037037037037037035 qid: 3636 1243041	1694999	1782037	463426	1731605	2260373	2263256	208669	1418432	1905971	1702746	1269190	885704	3096323	43323	2610880	2096747	2262699	2561436	659747	2501757	1700380	452736	597676	174540	1249642	2911642	1849935	223813	412666	1722447	2020204	1730813	786193	174541	2902227	2608982	1199216	841991	1247209	2246748	2236106	964124	329486	2300690	2202350	3195190	1554985	2823787	3073258	2642301	926228	743258	2099012	1459255	1182116	2709441	2095490	75311	1278176	1201693	2293201	2339520	2180002	3157495	554619	22974	1589764	619164	1562704	1603253	1981029	203600	1303457	2947006	1398326	766526	2177342	1409752	224342	2030803	1162529	641482	2828802	628097	2539078	2983175	1425423	1873144	1747687	1273332	2439676	2046832	1966268	705809	3165849	358639	2884383	193105	2240881
mrr: 0.05 qid: 3644 2926305	1409670	1077338	2629210	2481312	186840	2423135	1086459	1332314	438975	1234326	166355	2322815	1517239	1798056	701613	1912390	2312196	1340519	3070184	978222	2984424	1932514	382649	489645	1326924	184680	2812019	994260	183009	1936018	2022033	1233453	2515676	660249	1841439	910543	183689	1923516	1470943	1857866	969187	2066777	15553	2123541	1510919	1544366	2854868	2336247	1209885	2341384	2283075	2354273	551747	2000396	595338	2718390	1198893	846798	3140874	1139132	1879098	2057173	1080196	3137251	1758565	293744	1540077	805707	2952972	435477	18049	2693065	513962	1939343	1097933	746955	2627970	2415388	3107761	2907141	880007	282825	423420	2896253	2101144	938451	2718582	232997	129923	1156664	2480807	3008517	1264008	1914905	1964548	1932855	2057119	2975834	854617
mrr: 1.0 qid: 3652 1975013	2103162	608193	139909	842638	538562	594931	2646275	1289966	2514303	850889	2873472	2515831	3016290	782593	3003188	2086581	1376743	1627727	974932	833831	125725	1845671	1915446	2334331	306567	1998757	190292	2763076	456347	2885766	2065292	2601447	2760831	1324727	1823480	2435898	1516033	920590	420062	302977	1507219	2172561	2676956	819887	2359483	3137621	684907	1726895	926738	975419	1682302	3117301	996768	1394948	1603207	2878827	1370159	1132649	1981230	1264744	1352487	3028761	2980144	513275	873069	2096854	1609508	453694	1604850	1802308	1226314	1931532	3135606	1508221	288086	1490190	822783	2919828	1196205	599002	2111611	1761991	607078	860616	2453813	1093588	90766	2454180	646589	1273012	861657	1133518	307326	1731279	150366	2241463	2884639	330703	2216486
mrr: 0 qid: 3660 2780048	1907373	2965539	698598	2959595	1880771	1310369	3087490	712803	289170	664515	522986	426804	1302876	2290774	170938	998913	3213125	3136932	1103444	1624769	2652673	978827	2075565	3105803	2453034	212590	1830060	3064107	2150676	829458	607633	507963	196190	1974335	2542259	901620	593494	486807	1803667	507299	1880865	513035	214959	214155	1455098	804298	407817	1628783	1974203	816065	403412	1822983	1519951	350686	1663189	992780	3047692	2069027	3117194	1799051	1043540	786062	908780	2332657	2453843	1855646	130987	2757944	2184860	236750	1275976	1073949	1791240	446914	31483	2007534	3085825	1318940	1056935	29985	2454307	1258645	2336820	320372	2757492	3093607	300689	3167975	4283	1672648	1174616	638716	2107448	2211113	2312749	737632	303268	1722094	526662
mrr: 0.2 qid: 3668 983293	2425601	3066961	3212991	1521467	3032735	2517479	1759709	1457709	3115164	2735371	1423055	2018933	605126	3105797	1128922	2877227	2304578	228507	425380	1659580	2723619	3032733	590991	377920	120235	8633	2356503	1039346	3193952	1616544	3016960	2848470	197264	1769273	1922058	2969811	1351347	2535713	3113738	1445510	1567883	1367164	139264	1066050	2782932	1534315	817285	2160584	1989361	2635961	99781	240499	388329	2518886	1710420	2839991	974421	1041456	1449902	2072642	2141028	2335616	700572	628294	2594782	112937	1108025	534075	1448891	1017165	3113978	2108605	2721495	2835441	355202	1411321	924050	367924	186981	2563887	3091496	2553001	1944816	1105167	758705	1240698	1787211	2410845	1000961	1913718	1871345	1712686	1975785	2419585	2165341	110692	565322	3058637	814803
mrr: 0.1111111111111111 qid: 3676 2148568	2648110	75199	1562873	712821	522121	2294362	1649864	180855	471452	634678	3056555	1556538	563477	1105440	2499298	404697	1109386	2373663	578903	2275298	862541	2855723	2904309	2062935	1620544	248724	715223	1541225	1078341	1485327	1489329	314177	464527	1102536	2263446	1433042	513043	1545006	834784	218645	803215	406074	278026	1560047	1498587	2395667	648462	3098727	857870	2341891	1445304	2312949	1524764	1314238	252666	3131123	2294434	1284755	2093835	1715754	643675	2096350	407628	1555167	3081104	770684	2970637	2123754	2644288	1791569	830808	1902857	240819	2244453	364770	489334	2926242	38371	2331639	3211589	1274283	2247184	2072965	2456628	857364	360787	1200373	1420428	260314	2821639	2626654	1349766	443968	1963064	1066583	2396475	2335437	1027288	1334777
mrr: 0 qid: 3684 1543587	2472790	1445638	2816270	203506	1196121	192291	878397	2364784	2152991	1839332	2424735	3122690	575673	1561660	917269	3189520	2900898	1841297	2921672	2466206	3142799	617542	1428774	1333660	1268818	1641556	2228074	2505891	1929082	1893552	1864489	1302333	1180415	2063062	1225844	63276	2047232	1431902	2890287	1113614	2908392	2919790	2803853	134449	961558	1163508	2795118	1075150	573029	3107700	2443155	2159774	2152952	1506399	779338	876213	1759166	1328646	1358566	1345908	1412146	121043	580050	2675999	2804748	2696088	2535873	1753961	2854718	1526296	2704537	518406	545880	495303	1753141	250921	2814586	1799649	1476606	791641	926566	523852	211434	291069	140437	1510686	2913459	1850506	1138309	1681989	2717634	1510615	1720469	2481760	2601541	160506	1738682	2189740	1013151
mrr: 0.25 qid: 3692 2772791	515468	2454253	2513322	277469	580942	1860109	1679209	778167	1539598	2228050	1120200	223511	1855067	1069052	1095623	1700982	1945211	2575041	3088405	1474439	411979	2969053	2667369	2070977	1130905	2996337	2739594	1880071	2165759	3018511	1870950	1345526	1761120	2811952	433141	1494365	1461834	2629859	2307022	247467	809277	1452957	249461	2028838	615126	3208869	1804473	915482	1911509	1914734	3106840	165229	424441	1732842	2176661	1705334	1545372	812706	1197661	2026784	1766243	2949539	2355163	1280526	1819678	3185214	607630	1520046	2832625	2144053	1282969	2381269	2894481	282948	2783145	1937075	276358	2480003	484383	2304425	3208632	197028	794797	1255881	1669623	2449954	2914902	2918674	2831407	2033198	3078959	696213	1361600	1991964	1554105	569908	1578665	1944225	3046545
mrr: 1.0 qid: 3700 15929	879705	1814162	1985717	723202	510790	2820913	1801250	3168732	1782471	1812397	1705571	1172226	2887005	69518	1299346	2487924	2366162	2801211	97006	1780351	2046894	3112471	2148322	846898	2902628	2843493	2152011	2187381	3209132	112936	2586898	1880054	3102985	369423	1388671	1205353	2609502	1143536	1317507	201577	239033	2491693	1515873	2624627	2626468	2881311	3187795	1404748	2372703	2634043	3126842	337928	1688201	509597	1154448	1403022	2588405	785130	2666688	241271	1578152	2999654	2274544	1622537	3121533	1499866	840927	2531436	150378	1985821	2883571	1649809	1933773	2881935	1185632	1629057	244973	390685	1902616	3042174	558884	903751	2510415	2305675	2651947	571239	2137761	1429992	1945123	616737	3151637	243907	876886	1095820	2515886	1919083	2945433	2223114	723647
mrr: 0.011363636363636364 qid: 3708 1604138	1065385	2237242	1490504	354729	1941913	1984704	2320821	1372425	2687374	1606431	396771	1820529	2626469	2557312	1759267	3158680	912259	773088	372451	2773963	2598796	399665	284887	1090639	3183272	1258904	1665608	2805781	469156	2762248	745141	1500125	1460732	2363867	2122931	2427075	618869	2156758	2280076	669967	679069	571029	2994974	1641364	1493884	1019119	46791	1184161	2381447	667712	1728779	672583	2189858	1239133	1730221	260031	2211504	1496522	1380961	1124339	1494538	2317329	2322899	2535334	2462227	2818657	2124800	1283498	889406	2385844	3072820	819232	1455321	1334610	2977945	2313641	2339319	2774500	944764	1222835	316854	489209	3080290	2485842	2913265	2395265	196355	2186627	1508809	2584561	2175290	139834	2451909	1098502	2282215	1991097	2417590	1291780	869342
mrr: 0.25 qid: 3716 3092683	950669	1549918	687389	3029434	1775098	1719645	1465133	2415681	495460	1448996	652167	2857700	1423796	2933808	293465	950750	2566762	992522	726379	2966653	2332808	1935692	2549189	2895710	1396542	979612	1283949	110862	1991304	297850	2824616	344457	2655387	1936482	1540361	2216540	1042988	1720921	146653	3064167	2440366	2498578	1133528	3042414	3130120	973382	1127310	2140948	1584986	3155716	2701648	1204091	2947987	2285287	1600792	2954234	1832774	2871676	2608357	2307545	890361	1293269	1334620	2274649	870047	2924526	1374508	562869	852115	3048523	2202894	2160344	1529953	2499394	954986	2433951	752509	3197898	1242685	423683	923380	2401416	754168	2458694	227219	906333	1675860	1994898	1090714	1522931	2765370	1703439	671035	399437	387273	2108158	426698	1956968	2142823
